Natural_2	NC_015446.3	97.590	83	2	0	1	83	24241244	24241326	8.32e-33	143
Natural_2	NC_015446.3	95.238	84	3	1	1	83	17344939	17345022	1.80e-29	132
Natural_2	NC_015446.3	95.122	82	3	1	1	82	60830143	60830063	2.33e-28	128
Natural_2	NC_015446.3	92.222	90	6	1	1	90	66142791	66142703	8.37e-28	126
Natural_2	NC_015446.3	92.857	84	3	3	1	82	50599000	50599082	1.40e-25	119
Natural_2	NC_015446.3	93.671	79	4	1	6	84	50557367	50557290	5.04e-25	117
Natural_2	NC_015446.3	91.566	83	7	0	82	164	462189	462107	1.81e-24	115
Natural_2	NC_015446.3	91.358	81	6	1	1	80	17327623	17327703	8.43e-23	110
Natural_2	NC_015445.3	98.780	82	1	0	1	82	39105712	39105793	6.43e-34	147
Natural_2	NC_015445.3	97.590	83	2	0	1	83	39119544	39119626	8.32e-33	143
Natural_2	NC_015445.3	95.181	83	4	0	1	83	28421944	28421862	1.80e-29	132
Natural_2	NC_015445.3	95.122	82	4	0	1	82	28438223	28438142	6.47e-29	130
Natural_2	NC_015445.3	95.122	82	4	0	1	82	46426906	46426825	6.47e-29	130
Natural_2	NC_015445.3	96.250	80	2	1	3	82	49910057	49909979	6.47e-29	130
Natural_2	NC_015445.3	95.122	82	3	1	1	82	14562022	14561942	2.33e-28	128
Natural_2	NC_015445.3	95.122	82	3	1	1	82	49925454	49925374	2.33e-28	128
Natural_2	NC_015445.3	93.976	83	4	1	1	82	45567218	45567136	3.01e-27	124
Natural_2	NC_015445.3	93.902	82	4	1	1	82	14571509	14571429	1.08e-26	122
Natural_2	NC_015445.3	92.857	84	6	0	82	165	63624029	63624112	1.08e-26	122
Natural_2	NC_015445.3	92.771	83	5	1	1	82	45550180	45550098	1.40e-25	119
Natural_2	NC_015445.3	91.463	82	7	0	1	82	46442580	46442499	6.52e-24	113
Natural_2	NC_015445.3	92.105	76	6	0	88	163	60299246	60299171	3.03e-22	108
Natural_2	NC_015445.3	88.889	63	4	3	20	82	15815677	15815618	3.08e-12	75.0
Natural_2	NC_015447.3	97.561	82	2	0	1	82	22360043	22360124	2.99e-32	141
Natural_2	NC_015447.3	96.386	83	3	0	1	83	38296022	38295940	3.87e-31	137
Natural_2	NC_015447.3	96.341	82	3	0	1	82	22385123	22385204	1.39e-30	135
Natural_2	NC_015447.3	96.341	82	2	1	1	82	19914738	19914818	5.00e-30	134
Natural_2	NC_015447.3	95.238	84	4	0	82	165	49716277	49716360	5.00e-30	134
Natural_2	NC_015447.3	95.122	82	4	0	1	82	38308977	38308896	6.47e-29	130
Natural_2	NC_015447.3	95.062	81	3	1	1	80	39421423	39421503	8.37e-28	126
Natural_2	NC_015447.3	92.771	83	6	0	3	85	53316308	53316226	3.90e-26	121
Natural_2	NC_015447.3	92.500	80	5	1	1	80	19969400	19969478	6.52e-24	113
Natural_2	NC_015447.3	87.342	79	9	1	82	160	6074624	6074701	1.10e-16	89.8
Natural_2	NC_015447.3	87.179	78	10	0	82	159	37903788	37903865	1.10e-16	89.8
Natural_2	NC_015438.3	97.531	81	2	0	3	83	46663152	46663072	1.08e-31	139
Natural_2	NC_015438.3	96.341	82	3	0	1	82	10797559	10797640	1.39e-30	135
Natural_2	NC_015438.3	96.341	82	2	1	1	82	36359139	36359059	5.00e-30	134
Natural_2	NC_015438.3	95.122	82	2	2	1	82	75207152	75207231	2.33e-28	128
Natural_2	NC_015438.3	92.683	82	6	0	1	82	10813320	10813401	1.40e-25	119
Natural_2	NC_015438.3	92.683	82	6	0	1	82	16185284	16185365	1.40e-25	119
Natural_2	NC_015438.3	92.857	84	3	2	1	82	68798964	68798882	1.40e-25	119
Natural_2	NC_015438.3	92.857	84	3	2	1	82	68814347	68814265	1.40e-25	119
Natural_2	NC_015438.3	89.024	82	9	0	82	163	69090611	69090530	1.41e-20	102
Natural_2	NC_015441.3	95.349	86	4	0	1	86	19346534	19346449	3.87e-31	137
Natural_2	NC_015441.3	95.181	83	3	1	1	83	50443085	50443166	6.47e-29	130
Natural_2	NC_015441.3	94.937	79	4	0	82	160	11956380	11956458	3.01e-27	124
Natural_2	NC_015441.3	93.902	82	5	0	1	82	19359253	19359172	3.01e-27	124
Natural_2	NC_015441.3	97.260	73	2	0	10	82	50425769	50425841	3.01e-27	124
Natural_2	NC_015441.3	95.833	72	3	0	11	82	49853053	49852982	5.04e-25	117
Natural_2	NC_015441.3	91.463	82	7	0	82	163	4421511	4421430	6.52e-24	113
Natural_2	NC_015441.3	90.698	86	7	1	1	86	40775817	40775901	6.52e-24	113
Natural_2	NC_015441.3	88.095	84	10	0	82	165	20884954	20884871	5.08e-20	100
Natural_2	NC_015443.3	96.341	82	3	0	1	82	36625701	36625782	1.39e-30	135
Natural_2	NC_015443.3	96.341	82	2	1	1	82	2280947	2280867	5.00e-30	134
Natural_2	NC_015443.3	95.122	82	3	1	1	82	31071387	31071307	2.33e-28	128
Natural_2	NC_015443.3	92.857	84	6	0	82	165	47430360	47430443	1.08e-26	122
Natural_2	NC_015443.3	95.890	73	2	1	13	85	6354164	6354093	5.04e-25	117
Natural_2	NC_015443.3	95.714	70	2	1	13	82	6369629	6369561	2.34e-23	111
Natural_2	NC_015443.3	87.500	64	7	1	19	82	4739875	4739813	1.11e-11	73.1
Natural_2	NC_015439.3	95.181	83	4	0	1	83	37085343	37085425	1.80e-29	132
Natural_2	NC_015439.3	95.122	82	4	0	1	82	3896349	3896430	6.47e-29	130
Natural_2	NC_015439.3	95.122	82	4	0	1	82	3914279	3914360	6.47e-29	130
Natural_2	NC_015439.3	93.976	83	4	1	1	82	3911984	3912066	3.01e-27	124
Natural_2	NC_015439.3	92.771	83	6	0	82	164	51878211	51878129	3.90e-26	121
Natural_2	NC_015439.3	92.683	82	5	1	1	82	19125270	19125190	5.04e-25	117
Natural_2	NC_015439.3	92.500	80	5	1	1	80	19126463	19126385	6.52e-24	113
Natural_2	NC_015448.3	95.122	82	3	1	1	82	48478524	48478604	2.33e-28	128
Natural_2	NC_015448.3	92.683	82	5	1	1	82	40951470	40951390	5.04e-25	117
Natural_2	NC_015448.3	94.737	76	3	1	7	82	48495410	48495484	5.04e-25	117
Natural_2	NC_015448.3	91.566	83	6	1	1	83	7562758	7562839	6.52e-24	113
Natural_2	NC_015448.3	92.405	79	6	0	82	160	47557821	47557899	6.52e-24	113
Natural_2	NC_015448.3	84.722	72	9	2	19	90	56149681	56149612	3.98e-11	71.3
Natural_2	NC_015440.3	94.048	84	2	2	1	82	62209943	62209861	3.01e-27	124
Natural_2	NC_015440.3	93.750	80	4	1	1	79	25213888	25213809	1.40e-25	119
Natural_2	NC_015440.3	91.566	83	7	0	82	164	53914348	53914430	1.81e-24	115
Natural_2	NC_015440.3	91.463	82	7	0	82	163	8756177	8756096	6.52e-24	113
Natural_2	NC_015440.3	91.463	82	7	0	82	163	47317180	47317099	6.52e-24	113
Natural_2	NC_015440.3	92.308	78	6	0	82	159	59264669	59264592	2.34e-23	111
Natural_2	NC_015440.3	87.342	79	10	0	82	160	5428558	5428636	3.05e-17	91.6
Natural_2	NW_020443667.1	91.463	82	6	1	1	82	1920	1840	2.34e-23	111
Natural_3	NW_020442482.1	100.000	165	0	0	1	165	1127630	1127794	1.00e-81	305
Natural_3	NC_015443.3	94.545	165	9	0	1	165	26031972	26031808	1.02e-66	255
Natural_4	NW_020442489.1	100.000	165	0	0	1	165	136785	136949	1.00e-81	305
Natural_5	NW_020442490.1	100.000	165	0	0	1	165	39622	39786	1.00e-81	305
Natural_6	NW_020442490.1	100.000	165	0	0	1	165	49331	49495	1.00e-81	305
Natural_7	NW_020442490.1	100.000	165	0	0	1	165	84460	84624	1.00e-81	305
Natural_8	NW_020442497.1	100.000	165	0	0	1	165	131432	131596	1.00e-81	305
Natural_8	NW_020443070.1	97.561	164	4	0	1	164	832	669	1.69e-74	281
Natural_8	NW_020442518.1	96.970	165	5	0	1	165	12164	12000	2.18e-73	278
Natural_8	NW_020442506.1	97.484	159	4	0	1	159	24790	24948	1.02e-71	272
Natural_8	NW_020442513.1	95.732	164	7	0	1	164	28841	28678	1.70e-69	265
Natural_8	NW_020442529.1	96.226	159	6	0	6	164	23246	23404	2.20e-68	261
Natural_8	NC_015448.3	95.652	161	7	0	1	161	17976732	17976892	7.91e-68	259
Natural_8	NC_015448.3	95.122	164	8	0	1	164	18726329	18726492	7.91e-68	259
Natural_8	NC_015448.3	93.293	164	11	0	1	164	18793567	18793730	7.97e-63	243
Natural_8	NC_015448.3	98.214	56	1	0	80	135	3049489	3049544	1.83e-19	99.0
Natural_8	NW_020442489.1	93.902	164	10	0	1	164	37349	37186	1.71e-64	248
Natural_9	NW_020442500.1	100.000	165	0	0	1	165	4289	4453	1.00e-81	305
Natural_10	NW_020442500.1	100.000	165	0	0	1	165	21602	21766	1.00e-81	305
Natural_11	NW_020442500.1	100.000	165	0	0	1	165	34481	34645	1.00e-81	305
Natural_12	NW_020442500.1	100.000	165	0	0	1	165	39522	39686	1.00e-81	305
Natural_13	NW_020442500.1	100.000	165	0	0	1	165	81402	81566	1.00e-81	305
Natural_14	NW_020442500.1	100.000	165	0	0	1	165	89788	89952	1.00e-81	305
Natural_14	NW_020442500.1	95.588	68	2	1	98	165	95727	95793	3.03e-22	108
Natural_15	NW_020442500.1	100.000	165	0	0	1	165	95671	95835	1.00e-81	305
Natural_15	NW_020442500.1	95.455	110	4	1	57	165	89885	89994	2.95e-42	174
Natural_16	NW_020442518.1	100.000	165	0	0	1	165	11938	12102	1.00e-81	305
Natural_16	NW_020443070.1	93.333	165	11	0	1	165	606	770	2.22e-63	244
Natural_16	NW_020442497.1	92.727	165	12	0	1	165	131658	131494	1.03e-61	239
Natural_16	NW_020442529.1	92.638	163	12	0	1	163	23467	23305	1.33e-60	235
Natural_16	NW_020442506.1	91.515	165	13	1	1	165	25015	24852	8.03e-58	226
Natural_16	NC_015448.3	89.231	65	7	0	1	65	18771116	18771052	1.84e-14	82.4
Natural_17	NW_020442524.1	100.000	165	0	0	1	165	16952	17116	1.00e-81	305
Natural_17	NC_015445.3	83.495	103	10	3	62	163	1763771	1763867	1.10e-16	89.8
Natural_17	NC_015442.3	89.706	68	6	1	3	69	62741119	62741052	1.42e-15	86.1
Natural_17	NC_015446.3	87.013	77	5	4	62	136	69852442	69852369	1.84e-14	82.4
Natural_17	NC_015446.3	86.885	61	6	2	65	123	589115	589055	5.15e-10	67.6
Natural_17	NC_015449.3	84.615	78	7	5	61	136	8719742	8719816	1.11e-11	73.1
Natural_17	NC_015449.3	80.189	106	11	7	61	164	8077991	8078088	3.98e-11	71.3
Natural_17	NC_015449.3	82.667	75	9	4	62	134	8781024	8781096	6.66e-09	63.9
Natural_18	NW_020442529.1	100.000	165	0	0	1	165	35502	35666	1.00e-81	305
Natural_18	NW_020442529.1	95.758	165	7	0	1	165	22406	22570	4.73e-70	267
Natural_18	NW_020442497.1	96.970	165	5	0	1	165	130598	130762	2.18e-73	278
Natural_18	NC_015448.3	96.364	165	6	0	1	165	17937788	17937952	1.02e-71	272
Natural_18	NC_015448.3	94.545	165	9	0	1	165	18725494	18725658	1.02e-66	255
Natural_18	NC_015448.3	89.091	165	18	0	1	165	21340035	21339871	1.05e-51	206
Natural_18	NC_015448.3	89.474	95	10	0	70	164	18842522	18842616	3.90e-26	121
Natural_18	NW_020442506.1	95.152	165	8	0	1	165	23970	24134	2.20e-68	261
Natural_18	NW_020443070.1	94.545	165	9	0	1	165	1663	1499	1.02e-66	255
Natural_18	NW_020442518.1	94.545	165	9	0	1	165	12998	12834	1.02e-66	255
Natural_18	NC_015443.3	92.169	166	11	2	1	165	11650258	11650094	4.80e-60	233
Natural_18	NC_015443.3	90.909	165	15	0	1	165	11249616	11249780	1.04e-56	222
Natural_18	NC_015443.3	90.909	165	15	0	1	165	11288185	11288349	1.04e-56	222
Natural_18	NC_015443.3	89.697	165	17	0	1	165	11617607	11617443	2.25e-53	211
Natural_18	NW_020442489.1	91.515	165	14	0	1	165	1471154	1471318	2.23e-58	228
Natural_18	NW_020442489.1	91.515	165	14	0	1	165	1495797	1495961	2.23e-58	228
Natural_18	NW_020443272.1	90.303	165	16	0	1	165	1040	876	4.83e-55	217
Natural_18	NW_020442513.1	93.617	141	9	0	25	165	29647	29507	2.25e-53	211
Natural_18	NC_015444.3	95.385	65	3	0	1	65	30146670	30146734	3.92e-21	104
Natural_19	NC_035963.1	100.000	165	0	0	1	165	139699	139535	1.00e-81	305
Natural_19	NW_020442534.1	100.000	165	0	0	1	165	50143	50307	1.00e-81	305
Natural_19	NC_015447.3	92.771	166	10	2	1	165	23931732	23931568	1.03e-61	239
Natural_19	NC_015445.3	99.048	105	1	0	1	105	57961239	57961135	1.05e-46	189
Natural_19	NC_015448.3	89.691	97	7	1	69	162	17165627	17165531	3.90e-26	121
Natural_19	NC_015441.3	93.671	79	5	0	1	79	44642890	44642812	1.40e-25	119
Natural_19	NC_015446.3	92.308	78	6	0	2	79	71152590	71152513	2.34e-23	111
Natural_19	NC_015440.3	98.077	52	1	0	75	126	48838497	48838446	3.05e-17	91.6
Natural_20	NC_035963.1	100.000	165	0	0	1	165	312026	311862	1.00e-81	305
Natural_20	NW_020442534.1	100.000	165	0	0	1	165	53876	54040	1.00e-81	305
Natural_20	NC_015447.3	95.062	162	3	1	1	162	59717358	59717514	4.76e-65	250
Natural_20	NC_015448.3	94.531	128	7	0	1	128	38199543	38199670	1.75e-49	198
Natural_20	NC_015445.3	93.671	79	5	0	84	162	54047420	54047498	1.40e-25	119
Natural_20	NC_015438.3	90.141	71	5	2	23	91	85176842	85176912	3.05e-17	91.6
VAE_3	NW_020442482.1	100.000	36	0	0	130	165	1127759	1127794	5.15e-10	67.6
VAE_4	NW_020442489.1	100.000	46	0	0	120	165	136904	136949	1.42e-15	86.1
VAE_6	NW_020442490.1	100.000	40	0	0	126	165	49456	49495	3.08e-12	75.0
VAE_7	NW_020442490.1	100.000	29	0	0	137	165	84596	84624	4.01e-06	54.7
VAE_8	NW_020442518.1	100.000	49	0	0	117	165	12048	12000	3.05e-17	91.6
VAE_8	NW_020442497.1	100.000	49	0	0	117	165	131548	131596	3.05e-17	91.6
VAE_8	NW_020442529.1	97.917	48	1	0	117	164	23357	23404	5.11e-15	84.2
VAE_8	NW_020443070.1	97.826	46	1	0	119	164	714	669	6.61e-14	80.5
VAE_8	NW_020442506.1	97.674	43	1	0	117	159	24906	24948	3.08e-12	75.0
VAE_9	NW_020442500.1	100.000	38	0	0	128	165	4416	4453	3.98e-11	71.3
VAE_10	NW_020442500.1	100.000	29	0	0	137	165	21738	21766	4.01e-06	54.7
VAE_11	NW_020442500.1	100.000	47	0	0	119	165	34599	34645	3.95e-16	87.9
VAE_12	NW_020442500.1	100.000	32	0	0	134	165	39655	39686	8.61e-08	60.2
VAE_13	NW_020442500.1	100.000	28	0	0	138	165	81539	81566	1.44e-05	52.8
VAE_14	NW_020442500.1	100.000	46	0	0	120	165	89907	89952	1.42e-15	86.1
VAE_14	NW_020442500.1	100.000	46	0	0	120	165	95748	95793	1.42e-15	86.1
VAE_15	NW_020442500.1	100.000	46	0	0	120	165	95790	95835	1.42e-15	86.1
VAE_15	NW_020442500.1	95.652	46	2	0	120	165	89949	89994	3.08e-12	75.0
VAE_17	NW_020442524.1	100.000	29	0	0	137	165	17088	17116	4.01e-06	54.7
VAE_18	NW_020442529.1	100.000	36	0	0	130	165	22535	22570	5.15e-10	67.6
VAE_18	NW_020442529.1	100.000	36	0	0	130	165	35631	35666	5.15e-10	67.6
VAE_18	NW_020442506.1	100.000	36	0	0	130	165	24099	24134	5.15e-10	67.6
VAE_18	NW_020442497.1	100.000	36	0	0	130	165	130727	130762	5.15e-10	67.6
VAE_18	NC_015448.3	100.000	36	0	0	130	165	17937917	17937952	5.15e-10	67.6
VAE_18	NC_015448.3	100.000	36	0	0	130	165	18725623	18725658	5.15e-10	67.6
VAE_18	NC_015448.3	100.000	36	0	0	130	165	21339906	21339871	5.15e-10	67.6
VAE_18	NC_015443.3	100.000	36	0	0	130	165	11249745	11249780	5.15e-10	67.6
VAE_18	NW_020443070.1	97.222	36	1	0	130	165	1534	1499	2.40e-08	62.1
VAE_18	NW_020442518.1	97.222	36	1	0	130	165	12869	12834	2.40e-08	62.1
VAE_20	NC_035963.1	100.000	28	0	0	138	165	311889	311862	1.44e-05	52.8
VAE_20	NW_020442534.1	100.000	28	0	0	138	165	54013	54040	1.44e-05	52.8
preGAN_promoter1	NC_015438.3	100.000	44	0	0	122	165	195583	195626	1.84e-14	82.4
preGAN_promoter2	NC_015438.3	100.000	37	0	0	129	165	216841	216877	1.43e-10	69.4
preGAN_promoter3	NC_015438.3	100.000	58	0	0	108	165	259827	259884	3.03e-22	108
preGAN_promoter4	NC_015438.3	100.000	44	0	0	122	165	260978	261021	1.84e-14	82.4
preGAN_promoter5	NC_015438.3	100.000	54	0	0	112	165	261083	261136	5.08e-20	100
preGAN_promoter9	NC_015438.3	100.000	43	0	0	123	165	298638	298680	6.61e-14	80.5
preGAN_promoter11	NC_015438.3	100.000	37	0	0	129	165	332955	332991	1.43e-10	69.4
preGAN_promoter13	NC_015438.3	100.000	52	0	0	114	165	349973	350024	6.57e-19	97.1
preGAN_promoter14	NC_015438.3	100.000	39	0	0	127	165	382305	382343	1.11e-11	73.1
preGAN_promoter15	NC_015438.3	100.000	40	0	0	126	165	394314	394353	3.08e-12	75.0
preGAN_promoter16	NC_015438.3	100.000	37	0	0	129	165	416851	416887	1.43e-10	69.4
preGAN_promoter18	NC_015438.3	100.000	43	0	0	123	165	449810	449852	6.61e-14	80.5
preGAN_promoter19	NC_015438.3	100.000	37	0	0	129	165	461611	461647	1.43e-10	69.4
preGAN_promoter20	NC_015438.3	100.000	35	0	0	131	165	466401	466435	1.85e-09	65.8
WGAN_1	NC_035963.1	100.000	52	0	0	114	165	177688	177739	6.57e-19	97.1
WGAN_2	NW_020443282.1	100.000	59	0	0	107	165	1698	1756	8.43e-23	110
WGAN_3	NW_020443289.1	100.000	38	0	0	128	165	379	416	3.98e-11	71.3
WGAN_5	NW_020443341.1	100.000	60	0	0	106	165	680	739	2.34e-23	111
WGAN_6	NW_020443356.1	100.000	40	0	0	126	165	1144	1183	3.08e-12	75.0
WGAN_7	NW_020443362.1	100.000	59	0	0	107	165	255	313	8.43e-23	110
WGAN_7	NC_015441.3	96.429	56	1	1	109	163	63170571	63170626	3.05e-17	91.6
WGAN_7	NC_015441.3	94.643	56	2	1	109	163	5911408	5911463	1.42e-15	86.1
WGAN_7	NC_015441.3	92.857	56	3	1	109	163	56021432	56021487	6.61e-14	80.5
WGAN_7	NC_015441.3	92.857	56	3	1	109	163	59424739	59424684	6.61e-14	80.5
WGAN_7	NC_015439.3	96.429	56	1	1	109	163	52330285	52330340	3.05e-17	91.6
WGAN_7	NC_015439.3	94.643	56	2	1	109	163	43090690	43090745	1.42e-15	86.1
WGAN_7	NC_015439.3	96.000	50	2	0	114	163	47462870	47462919	1.84e-14	82.4
WGAN_7	NC_015439.3	92.857	56	3	1	109	163	24064362	24064417	6.61e-14	80.5
WGAN_7	NC_015439.3	91.379	58	4	1	109	165	52448347	52448290	2.38e-13	78.7
WGAN_7	NC_015439.3	88.136	59	5	2	109	165	42654945	42654887	1.43e-10	69.4
WGAN_7	NC_015439.3	92.157	51	1	2	114	164	46364437	46364390	1.43e-10	69.4
WGAN_7	NC_015439.3	95.238	42	2	0	114	155	54294720	54294679	5.15e-10	67.6
WGAN_7	NC_015439.3	97.297	37	0	1	114	150	875247	875282	2.40e-08	62.1
WGAN_7	NC_015447.3	94.828	58	2	1	109	165	43021591	43021534	1.10e-16	89.8
WGAN_7	NC_015447.3	96.154	52	2	0	114	165	905935	905884	1.42e-15	86.1
WGAN_7	NC_015447.3	92.857	56	2	2	109	163	3031757	3031811	6.61e-14	80.5
WGAN_7	NC_015445.3	94.828	58	2	1	109	165	46604220	46604163	1.10e-16	89.8
WGAN_7	NC_015445.3	94.643	56	2	1	109	163	1978953	1979008	1.42e-15	86.1
WGAN_7	NC_015445.3	94.340	53	2	1	109	160	52198639	52198587	6.61e-14	80.5
WGAN_7	NC_015445.3	91.071	56	4	1	109	163	62120296	62120241	3.08e-12	75.0
WGAN_7	NC_015444.3	94.828	58	2	1	109	165	7388242	7388185	1.10e-16	89.8
WGAN_7	NC_015444.3	94.828	58	2	1	109	165	67144260	67144317	1.10e-16	89.8
WGAN_7	NC_015444.3	94.643	56	2	1	109	163	62981165	62981220	1.42e-15	86.1
WGAN_7	NC_015444.3	93.103	58	3	1	109	165	3303268	3303325	5.11e-15	84.2
WGAN_7	NC_015444.3	92.857	56	3	1	109	163	2801912	2801967	6.61e-14	80.5
WGAN_7	NC_015444.3	94.000	50	3	0	114	163	24520923	24520972	8.55e-13	76.8
WGAN_7	NC_015444.3	94.000	50	3	0	114	163	62217058	62217009	8.55e-13	76.8
WGAN_7	NC_015444.3	89.655	58	5	1	109	165	51791778	51791835	1.11e-11	73.1
WGAN_7	NC_015444.3	90.741	54	4	1	109	161	55544103	55544156	3.98e-11	71.3
WGAN_7	NC_015444.3	88.889	54	5	1	109	161	963970	964023	1.85e-09	65.8
WGAN_7	NC_015443.3	94.828	58	2	1	109	165	35280448	35280391	1.10e-16	89.8
WGAN_7	NC_015443.3	94.828	58	2	1	109	165	44738562	44738505	1.10e-16	89.8
WGAN_7	NC_015443.3	94.828	58	2	1	109	165	48673421	48673478	1.10e-16	89.8
WGAN_7	NC_015443.3	93.103	58	3	1	109	165	35845097	35845040	5.11e-15	84.2
WGAN_7	NC_015443.3	93.103	58	3	1	109	165	40167009	40167066	5.11e-15	84.2
WGAN_7	NW_020442490.1	94.643	56	2	1	109	163	373437	373492	1.42e-15	86.1
WGAN_7	NC_015449.3	94.643	56	2	1	109	163	6420825	6420770	1.42e-15	86.1
WGAN_7	NC_015449.3	92.000	50	3	1	109	157	30059577	30059528	1.43e-10	69.4
WGAN_7	NC_015446.3	94.643	56	2	1	109	163	60310668	60310613	1.42e-15	86.1
WGAN_7	NC_015446.3	93.103	58	3	1	109	165	5636577	5636520	5.11e-15	84.2
WGAN_7	NC_015446.3	92.308	52	4	0	114	165	45687335	45687386	3.08e-12	75.0
WGAN_7	NC_015446.3	89.474	57	5	1	110	165	68028960	68028904	3.98e-11	71.3
WGAN_7	NC_015446.3	95.238	42	1	1	109	149	67903362	67903403	1.85e-09	65.8
WGAN_7	NC_015438.3	96.154	52	2	0	114	165	63400799	63400850	1.42e-15	86.1
WGAN_7	NC_015438.3	94.643	56	2	1	109	163	84584671	84584616	1.42e-15	86.1
WGAN_7	NC_015438.3	92.453	53	3	1	109	160	81634302	81634354	3.08e-12	75.0
WGAN_7	NC_015440.3	93.103	58	3	1	109	165	4006090	4006033	5.11e-15	84.2
WGAN_7	NC_015440.3	94.643	56	0	2	109	163	55884319	55884266	5.11e-15	84.2
WGAN_7	NC_015440.3	92.857	56	3	1	109	163	2309346	2309401	6.61e-14	80.5
WGAN_7	NC_015440.3	91.071	56	5	0	109	164	65711231	65711286	8.55e-13	76.8
